gender,customer_type,travel_type,flight_distance,inflight_wifi_serv,time_conv,online_booking_conv,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_ent,on-board_serv,leg_room_serv,baggage_handling,checkin_serv,inflight_serv,cleanliness,depart_delay_in_mins,arr_delay_in_mins,satisfaction,age_group
0,0,1,0.21970920840064623,0.8,0.8,0.6000000000000001,0.8,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,1.0,0.6000000000000001,1.0,0.0,0.0,0,2
1,0,1,0.282108239095315,0.6000000000000001,0.8,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.2,0.0,1.0,0.2,0.6000000000000001,0.0,0.0,0,2
0,0,1,0.31865912762520193,0.2,0.2,0.2,0.6000000000000001,0.8,0.4,0.6000000000000001,0.8,0.8,0.2,0.75,0.6000000000000001,0.8,0.2,0.011306532663316583,0.0,0,2
1,0,0,0.1015751211631664,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.8,0.6000000000000001,0.5,0.4,0.6000000000000001,0.4,0.001256281407035176,0.03535353535353536,0,1
1,0,0,0.11732633279483039,0.0,0.2,0.8,0.8,0.0,0.2,0.8,0.0,0.6000000000000001,1.0,0.75,0.2,0.6000000000000001,0.0,0.0,0.0,0,1
1,0,0,0.20961227786752828,1.0,0.4,0.4,0.4,1.0,1.0,1.0,1.0,0.4,0.2,0.0,0.8,0.2,1.0,0.0,0.003156565656565657,1,2
0,0,1,0.1855815831987076,0.4,0.2,0.4,0.2,0.6000000000000001,0.2,0.2,0.6000000000000001,0.6000000000000001,0.4,1.0,0.4,0.6000000000000001,0.6000000000000001,0.017587939698492462,0.01388888888888889,0,4
1,0,1,0.10420032310177707,0.6000000000000001,0.4,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.8,0.6000000000000001,0.5,0.2,0.8,0.6000000000000001,0.0,0.0,0,0
1,0,0,0.035945072697899844,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.6000000000000001,0.2,0.5,0.2,0.6000000000000001,0.8,0.0,0.0,1,1
0,0,1,0.188610662358643,1.0,0.8,1.0,0.8,0.8,0.8,0.8,0.8,0.6000000000000001,1.0,1.0,0.8,1.0,0.8,0.0,0.0,1,0
0,0,0,0.16215670436187402,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.8,0.8,0.2,0.25,0.8,0.4,0.8,0.0,0.0,0,1
1,0,1,0.5117124394184168,0.0,0.8,0.0,0.6000000000000001,0.0,1.0,1.0,0.2,0.8,0.6000000000000001,1.0,1.0,0.8,1.0,0.0,0.0,1,1
1,0,0,0.09955573505654282,0.8,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.4,0.6000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.8,0.008165829145728644,0.005681818181818182,0,2
1,0,1,0.5098949919224557,0.8,0.4,0.8,0.6000000000000001,0.8,1.0,1.0,0.8,0.6000000000000001,0.6000000000000001,0.5,1.0,0.6000000000000001,1.0,0.0,0.0,0,0
0,0,0,0.0908723747980614,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.6000000000000001,0.8,0.25,0.8,0.2,1.0,0.00314070351758794,0.0,1,1
1,0,1,0.16882067851373184,0.8,1.0,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.6000000000000001,1.0,0.8,0.8,0.2,0.0,0.0,1,3
1,1,0,0.19749596122778676,0.4,0.2,0.4,0.6000000000000001,0.4,0.4,0.4,0.4,0.2,0.4,0.25,0.2,0.6000000000000001,0.4,0.0,0.0,0,1
1,0,1,0.11308562197092085,0.2,0.0,0.2,0.4,0.6000000000000001,0.2,0.2,0.6000000000000001,0.8,0.4,1.0,0.8,1.0,0.6000000000000001,0.0,0.0,0,1
1,0,0,0.06906300484652667,0.8,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.4,0.4,0.25,1.0,1.0,0.8,0.002512562814070352,0.003156565656565657,1,2
0,0,1,0.08663166397415187,0.6000000000000001,0.8,0.2,0.6000000000000001,0.4,0.2,0.6000000000000001,1.0,1.0,0.2,0.0,0.8,1.0,0.4,0.000628140703517588,0.0,0,2
1,0,1,0.3422859450726979,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.4,1.0,0.8,0.8,0.2,0.02449748743718593,0.001893939393939394,0,3
1,0,1,0.015953150242326332,0.6000000000000001,0.2,0.0,0.8,0.6000000000000001,0.0,0.2,0.6000000000000001,0.2,0.6000000000000001,0.5,0.4,0.8,0.6000000000000001,0.0,0.0,0,4
0,0,1,0.20961227786752828,0.8,1.0,1.0,0.4,0.4,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,1,3
0,0,0,0.13105815831987078,0.8,0.2,0.2,0.2,0.2,0.8,0.6000000000000001,0.8,0.8,0.8,0.75,0.4,0.8,0.4,0.0,0.0006313131313131314,1,3
0,0,0,0.1264135702746365,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.2,0.75,0.4,0.6000000000000001,0.6000000000000001,0.0,0.0,0,1
1,0,1,0.1997172859450727,0.4,0.0,0.4,0.6000000000000001,0.8,0.4,0.8,0.8,1.0,0.6000000000000001,1.0,0.6000000000000001,0.8,0.8,0.0037688442211055275,0.003156565656565657,0,2
0,0,0,0.316437802907916,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.4,0.4,0.4,0.25,0.6000000000000001,0.4,0.2,0.0037688442211055275,0.011363636363636364,0,2
0,0,0,0.1817447495961228,1.0,0.2,0.2,0.2,1.0,1.0,0.8,1.0,0.2,0.8,0.25,0.2,0.8,1.0,0.002512562814070352,0.0,1,1
0,0,1,0.20698707592891763,0.6000000000000001,0.8,0.6000000000000001,0.8,1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6000000000000001,1.0,0.8,0.8,1.0,0.0,0.0,0,1
0,0,1,0.18436995153473346,0.2,0.6000000000000001,0.2,1.0,1.0,0.4,0.2,0.6000000000000001,0.6000000000000001,0.2,1.0,0.6000000000000001,0.6000000000000001,0.4,0.0,0.0,0,2
1,0,0,0.014135702746365105,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.8,1.0,1.0,0.2,1.0,0.5,0.8,0.6000000000000001,1.0,0.001256281407035176,0.006313131313131314,1,2
0,0,1,0.04442649434571891,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.8,0.8,0.4,0.8,0.4,0.25,0.8,0.2,0.8,0.05464824120603015,0.08396464646464648,0,1
0,0,1,0.09773828756058159,0.4,1.0,0.4,0.8,0.8,0.4,0.8,0.8,0.8,1.0,0.75,1.0,1.0,0.8,0.0,0.0,0,1
0,1,0,0.050686591276252024,0.4,0.4,0.4,0.8,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.8,1.0,0.5,0.8,0.6000000000000001,0.6000000000000001,0.0,0.0,0,1
1,0,1,0.32088045234248785,0.4,1.0,0.4,0.6000000000000001,0.4,0.4,0.4,0.4,0.8,0.4,0.75,1.0,0.8,0.4,0.013190954773869347,0.0,0,0
0,0,1,0.026655896607431343,0.6000000000000001,0.8,0.6000000000000001,0.4,0.2,0.6000000000000001,0.2,0.2,0.6000000000000001,0.4,1.0,1.0,1.0,0.2,0.0,0.0,0,1
1,0,1,0.06563004846526657,0.8,0.8,0.8,0.8,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,1.0,0.8,1.0,0.6000000000000001,0.02449748743718593,0.01893939393939394,0,1
1,0,1,0.3152261712439418,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.4,0.75,0.6000000000000001,0.8,0.6000000000000001,0.00628140703517588,0.0,0,2
0,0,1,0.23505654281098548,0.8,1.0,0.8,0.8,0.8,0.8,1.0,0.6000000000000001,0.6000000000000001,0.8,0.5,1.0,0.6000000000000001,0.8,0.0,0.0,0,3
0,0,1,0.22899838449111473,0.8,1.0,0.8,0.8,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,1.0,0.6000000000000001,1.0,0.6000000000000001,0.07600502512562814,0.06881313131313131,0,0
1,0,1,0.09612277867528272,0.2,0.8,0.2,0.6000000000000001,1.0,0.2,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.01193467336683417,0.014520202020202022,0,2
0,0,1,0.06805331179321487,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.8,0.6000000000000001,0.2,0.2,0.6000000000000001,0.0,0.2,0.2,0.2,0.0,0.01388888888888889,0,4
1,0,0,0.04382067851373183,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.2,0.75,0.6000000000000001,0.6000000000000001,0.4,0.017587939698492462,0.01767676767676768,0,1
0,0,1,0.422859450726979,1.0,0.6000000000000001,1.0,0.8,0.8,1.0,0.4,0.8,0.8,1.0,0.75,0.2,0.8,0.8,0.04020100502512563,0.043560606060606064,1,0
1,0,0,0.12883683360258483,0.8,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.4,0.8,0.0,0.2,0.2,0.8,0.0,0.0,1,1
1,0,1,0.132875605815832,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.4,0.4,0.8,0.6000000000000001,0.25,0.8,1.0,0.4,0.0,0.0,0,4
0,0,0,0.05512924071082392,0.4,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.5,0.4,0.6000000000000001,0.4,0.0037688442211055275,0.003156565656565657,0,2
1,0,1,0.32390953150242324,0.2,0.8,0.2,0.6000000000000001,1.0,0.2,1.0,1.0,0.6000000000000001,1.0,0.75,1.0,0.8,1.0,0.008793969849246231,0.005681818181818182,0,2
1,0,0,0.25,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.6000000000000001,0.75,0.8,0.8,0.4,0.0,0.0,0,1
0,0,1,0.08723747980613894,0.6000000000000001,0.8,0.6000000000000001,0.4,0.6000000000000001,0.4,0.8,0.8,1.0,1.0,0.75,0.8,1.0,0.8,0.11055276381909548,0.10164141414141414,0,2
0,0,1,0.22495961227786754,0.6000000000000001,1.0,0.6000000000000001,0.4,0.8,0.6000000000000001,0.8,0.8,1.0,0.4,1.0,0.6000000000000001,1.0,0.8,0.02512562814070352,0.011994949494949496,0,0
1,0,1,0.17306138933764137,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.2,0.8,0.8,0.6000000000000001,0.75,0.2,0.8,0.8,0.0,0.0,0,3
0,0,1,0.132875605815832,0.6000000000000001,0.8,0.6000000000000001,0.4,0.8,0.6000000000000001,0.8,0.8,1.0,0.8,0.75,0.8,1.0,0.8,0.0,0.0,0,0
0,1,0,0.17164781906300486,0.2,0.8,0.2,0.6000000000000001,1.0,0.2,1.0,1.0,0.6000000000000001,0.2,0.5,0.4,0.4,1.0,0.001256281407035176,0.0,0,1
1,0,0,0.11974959612277869,0.8,0.8,0.8,0.8,0.8,0.6000000000000001,0.8,1.0,0.6000000000000001,0.8,0.25,0.8,0.8,0.8,0.12688442211055276,0.13636363636363638,1,1
0,0,0,0.316437802907916,0.8,0.4,0.2,0.4,0.4,0.4,0.6000000000000001,0.8,0.8,0.8,0.75,0.8,0.8,0.2,0.0,0.0,0,2
1,0,0,0.11247980613893377,0.4,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.8,0.6000000000000001,0.5,0.4,0.8,0.4,0.002512562814070352,0.0,0,2
1,0,1,0.13953957996768984,0.4,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.75,0.4,0.6000000000000001,0.6000000000000001,0.0,0.0,0,0
0,1,0,0.15125201938610663,0.4,0.4,0.4,0.6000000000000001,0.8,0.4,0.8,0.8,0.8,0.4,0.25,1.0,0.6000000000000001,0.8,0.0018844221105527637,0.0025252525252525255,0,2
0,0,1,0.46668012924071084,0.4,1.0,0.4,0.8,1.0,1.0,0.2,0.4,0.4,0.4,0.25,0.2,0.4,1.0,0.0,0.0012626262626262627,0,3
0,0,1,0.053513731825525046,0.8,0.8,0.8,0.6000000000000001,0.6000000000000001,0.8,0.8,0.6000000000000001,0.6000000000000001,0.4,1.0,0.6000000000000001,0.8,0.6000000000000001,0.0,0.0,1,0
1,0,1,0.04361873990306947,0.8,1.0,0.8,0.8,1.0,0.8,0.4,1.0,1.0,0.6000000000000001,1.0,0.8,0.8,1.0,0.029522613065326633,0.02398989898989899,0,3
1,0,1,0.19163974151857838,0.4,1.0,0.4,0.2,0.2,0.4,0.2,0.2,0.6000000000000001,0.6000000000000001,0.5,0.4,0.2,0.2,0.0,0.018308080808080808,0,4
0,0,1,0.21304523424878838,0.2,0.8,0.2,0.8,0.4,0.2,0.4,0.4,0.8,0.8,0.75,0.6000000000000001,1.0,0.4,0.001256281407035176,0.0,0,1
1,0,1,0.06744749596122779,0.6000000000000001,1.0,0.6000000000000001,0.8,0.4,0.6000000000000001,0.4,0.4,0.8,1.0,1.0,1.0,1.0,0.4,0.04334170854271357,0.034722222222222224,0,3
1,0,1,0.13105815831987078,0.6000000000000001,0.8,0.6000000000000001,0.2,0.2,0.6000000000000001,0.2,0.2,0.6000000000000001,0.8,0.75,0.6000000000000001,1.0,0.2,0.013190954773869347,0.015151515151515152,0,1
0,0,1,0.06118739903069467,0.8,0.8,0.8,0.8,0.6000000000000001,1.0,0.8,0.8,0.8,0.8,0.75,0.8,0.8,0.6000000000000001,0.0,0.015151515151515152,0,4
1,0,1,0.18275444264943458,0.2,0.6000000000000001,0.2,0.4,0.4,0.2,0.4,0.4,0.6000000000000001,0.6000000000000001,0.0,1.0,0.6000000000000001,0.4,0.02198492462311558,0.010732323232323234,0,2
1,0,1,0.21567043618739903,0.8,0.0,0.8,0.8,0.6000000000000001,0.8,0.4,0.6000000000000001,0.6000000000000001,0.4,0.5,0.2,0.8,0.6000000000000001,0.001256281407035176,0.012626262626262628,0,2
0,0,1,0.038772213247172865,0.2,0.6000000000000001,0.0,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.5,0.2,0.6000000000000001,0.8,0.019472361809045227,0.029040404040404044,0,3
0,0,0,0.09248788368336026,0.8,0.8,0.8,0.8,1.0,0.4,0.8,0.8,0.8,0.8,0.75,0.8,0.8,0.8,0.0,0.0,1,2
1,0,1,0.04604200323101778,0.4,0.4,0.4,0.8,1.0,0.4,1.0,1.0,0.8,0.4,0.75,0.4,0.8,1.0,0.0,0.003156565656565657,0,0
1,0,0,0.10864297253634896,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1.0,0.5,0.4,0.6000000000000001,0.4,0.01256281407035176,0.01767676767676768,0,2
1,0,1,0.33178513731825526,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.4,0.8,0.4,0.4,0.8,0.6000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.4,0.035175879396984924,0.03345959595959596,0,0
1,0,0,0.10500807754442651,0.8,1.0,1.0,1.0,0.8,0.8,0.6000000000000001,0.8,0.4,0.2,0.0,0.2,1.0,0.8,0.0,0.0,1,0
1,0,1,0.06805331179321487,0.4,0.4,0.4,0.6000000000000001,1.0,0.4,1.0,1.0,0.8,0.8,0.75,0.2,0.8,1.0,0.005025125628140704,0.0025252525252525255,0,1
0,0,1,0.23586429725363492,0.0,0.8,0.0,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.4,0.4,0.0,0.25,1.0,0.4,1.0,0.0,0.0,1,2
0,0,1,0.21970920840064623,0.4,1.0,0.4,0.8,0.4,0.8,0.8,0.8,0.8,0.4,0.75,0.6000000000000001,0.8,1.0,0.0,0.0,0,2
1,0,1,0.03493537964458805,0.4,1.0,0.4,0.2,0.8,0.4,0.8,0.8,0.4,0.4,0.75,1.0,0.8,0.8,0.0,0.0,0,2
1,0,0,0.21324717285945075,0.8,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,1.0,0.75,0.6000000000000001,1.0,0.8,0.0,0.0,1,3
0,0,0,0.06865912762520195,1.0,0.8,0.8,0.8,1.0,1.0,1.0,1.0,0.8,0.6000000000000001,1.0,0.8,1.0,1.0,0.0,0.0,1,2
1,0,1,0.16720516962843296,0.4,1.0,0.4,0.8,1.0,0.4,0.6000000000000001,1.0,0.8,0.6000000000000001,0.75,1.0,0.8,1.0,0.008793969849246231,0.0,0,1
0,1,0,0.08178513731825526,0.8,0.8,0.8,0.8,0.4,0.8,0.4,0.4,0.8,0.4,0.5,0.6000000000000001,0.6000000000000001,0.4,0.0,0.0,0,4
1,0,1,0.11046042003231019,0.4,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.75,0.2,0.6000000000000001,0.6000000000000001,0.02449748743718593,0.022727272727272728,0,1
0,0,1,0.1039983844911147,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.4,0.8,0.6000000000000001,0.8,0.8,0.6000000000000001,0.75,0.2,0.8,0.8,0.026381909547738693,0.022727272727272728,0,3
1,0,1,0.1342891760904685,0.4,0.4,0.6000000000000001,0.4,0.2,0.6000000000000001,0.2,0.2,0.6000000000000001,0.2,0.0,0.6000000000000001,0.4,0.2,0.0,0.00883838383838384,0,3
0,0,0,0.1528675282714055,1.0,0.4,0.4,0.4,0.2,1.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.8,1.0,0.8,0.00942211055276382,0.005050505050505051,1,3
1,0,1,0.11308562197092085,0.6000000000000001,1.0,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.8,0.6000000000000001,0.0018844221105527637,0.003787878787878788,0,0
1,0,1,0.34592084006462037,0.8,1.0,0.8,0.6000000000000001,1.0,0.8,1.0,1.0,1.0,1.0,0.75,0.6000000000000001,0.8,1.0,0.0,0.0,0,2
0,0,1,0.125,0.2,0.4,0.2,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.8,0.8,0.2,0.75,0.6000000000000001,0.8,0.4,0.0,0.0,0,3
0,0,0,0.11308562197092085,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.8,0.6000000000000001,0.6000000000000001,1.0,0.8,0.8,0.8,0.014447236180904523,0.017045454545454548,1,1
1,0,1,0.3008885298869144,0.8,0.8,0.8,0.6000000000000001,0.4,0.8,0.6000000000000001,0.4,0.4,0.4,0.0,0.2,0.8,0.4,0.008165829145728644,0.0,0,2
0,0,1,0.21970920840064623,0.4,0.8,0.4,0.8,1.0,0.4,1.0,1.0,0.6000000000000001,0.4,0.75,1.0,1.0,1.0,0.0,0.0025252525252525255,0,0
1,0,0,0.22253634894991925,1.0,0.2,0.2,0.2,0.8,1.0,0.8,0.8,0.8,1.0,0.25,0.4,0.4,0.8,0.05025125628140704,0.06313131313131314,1,2
0,0,0,0.050484652665589665,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1.0,1.0,0.8,0.8,0.8,0.75,0.4,0.8,1.0,0.05087939698492462,0.0523989898989899,1,4
0,0,0,0.19769789983844913,0.8,0.2,0.4,0.2,0.8,0.8,0.8,0.8,0.2,0.4,0.5,0.8,0.8,0.8,0.05778894472361809,0.10542929292929294,1,2
0,0,0,0.11147011308562198,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.2,0.6000000000000001,0.6000000000000001,0.0,0.0012626262626262627,0,2
1,0,1,0.13105815831987078,0.6000000000000001,0.8,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2,0.5,0.4,1.0,0.6000000000000001,0.0037688442211055275,0.0025252525252525255,0,4
0,0,1,0.013126009693053314,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.6000000000000001,1.0,0.6000000000000001,0.8,0.8,0.0,0.0,0,0
0,0,0,0.22152665589660744,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.2,0.5,0.4,0.8,0.6000000000000001,0.0,0.0,0,1
1,0,1,0.19547657512116318,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.8,0.8,0.6000000000000001,0.4,1.0,0.6000000000000001,0.8,0.8,0.0,0.0,0,3
1,0,1,0.04139741518578353,0.8,0.8,0.0,0.2,0.8,0.0,0.8,0.8,0.6000000000000001,0.4,0.75,0.8,1.0,0.8,0.0,0.0,1,1
1,0,0,0.23021001615508888,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.75,0.2,0.8,0.6000000000000001,0.0,0.0,0,2
0,0,1,0.46668012924071084,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.8,0.4,0.6000000000000001,0.4,0.4,0.6000000000000001,0.25,0.2,0.4,0.4,0.00942211055276382,0.0,0,3
1,0,0,0.1587237479806139,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.75,0.8,0.6000000000000001,0.8,0.0,0.0,1,2
1,0,1,0.14075121163166399,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.8,0.6000000000000001,0.8,0.8,0.8,0.4,0.25,1.0,1.0,0.8,0.04020100502512563,0.04861111111111111,0,0
0,0,1,0.3178513731825525,0.6000000000000001,1.0,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,0.6000000000000001,0.0,0.8,1.0,1.0,0.005025125628140704,0.0,0,2
0,0,1,0.3974151857835218,0.6000000000000001,0.4,0.6000000000000001,0.4,0.4,0.6000000000000001,0.4,0.4,0.4,0.6000000000000001,0.0,0.6000000000000001,0.4,0.4,0.0037688442211055275,0.0,0,2
0,0,1,0.12399030694668822,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.4,0.6000000000000001,0.4,0.4,1.0,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.4,0.0,0.0012626262626262627,0,2
1,0,1,0.030290791599353797,0.2,0.4,0.2,0.6000000000000001,0.6000000000000001,0.2,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.01193467336683417,0.014520202020202022,0,1
1,0,0,0.14761712439418417,1.0,0.8,0.8,0.8,1.0,1.0,1.0,1.0,0.2,0.6000000000000001,0.5,0.2,0.4,1.0,0.0,0.0,1,1
0,1,0,0.03978190630048466,0.2,0.2,0.2,0.6000000000000001,1.0,0.2,1.0,1.0,0.4,0.4,0.5,0.2,0.6000000000000001,1.0,0.0,0.0,0,2
0,0,1,0.10319063004846528,0.8,0.4,0.8,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.8,0.4,0.5,0.4,0.6000000000000001,0.6000000000000001,0.0,0.0,1,1
0,0,1,0.09814216478190631,0.8,1.0,0.8,0.2,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6000000000000001,0.8,0.75,0.8,0.6000000000000001,1.0,0.032035175879396985,0.029671717171717175,0,3
1,0,1,0.17932148626817448,0.4,1.0,0.4,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,1.0,0.4,1.0,0.8,0.8,0.6000000000000001,0.0,0.0,0,0
0,0,1,0.11106623586429726,0.6000000000000001,1.0,0.6000000000000001,0.4,0.4,0.8,1.0,1.0,1.0,0.6000000000000001,1.0,0.8,1.0,0.8,0.0,0.0,0,3
1,0,0,0.03331987075928918,0.8,1.0,1.0,1.0,0.8,0.6000000000000001,0.2,0.8,0.2,0.8,0.75,0.2,0.6000000000000001,0.8,0.0018844221105527637,0.0,0,1
1,0,0,0.10076736672051698,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.75,0.2,0.8,0.4,0.02449748743718593,0.01388888888888889,0,2
1,0,0,0.015751211631663976,0.8,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.6000000000000001,0.2,0.5,0.8,0.8,0.8,0.019472361809045227,0.029671717171717175,0,2
1,0,1,0.11369143780290793,0.6000000000000001,0.8,0.6000000000000001,0.4,0.2,0.6000000000000001,0.2,0.2,0.4,0.8,0.0,0.6000000000000001,0.2,0.2,0.0,0.0,0,4
0,0,0,0.028069466882067854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.4,0.25,0.4,0.8,1.0,0.0,0.0,1,1
1,0,1,0.16579159935379645,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.2,1.0,0.6000000000000001,1.0,0.6000000000000001,1.0,0.2,0.0,0.0012626262626262627,0,3
0,0,1,0.07491922455573506,0.6000000000000001,0.8,0.6000000000000001,0.8,0.4,0.8,0.8,1.0,1.0,0.6000000000000001,1.0,1.0,1.0,0.8,0.0,0.003787878787878788,0,2
1,0,0,0.06663974151857836,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.75,0.6000000000000001,0.6000000000000001,0.4,0.04648241206030151,0.034722222222222224,0,3
0,0,1,0.015953150242326332,0.8,1.0,0.8,0.8,0.2,0.8,0.2,0.2,1.0,0.8,0.75,0.8,1.0,0.2,0.0,0.0,1,0
0,0,1,0.23384491114701134,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.4,0.8,0.8,0.4,0.4,0.6000000000000001,0.25,0.6000000000000001,0.4,0.8,0.07537688442211056,0.0625,0,2
1,0,0,0.04139741518578353,0.4,0.4,0.4,0.4,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.8,0.4,0.75,0.6000000000000001,0.8,0.6000000000000001,0.0037688442211055275,0.001893939393939394,0,4
1,0,1,0.17911954765751212,0.4,1.0,0.4,0.2,0.8,0.4,0.8,0.8,0.8,0.6000000000000001,0.25,0.2,0.2,0.8,0.04459798994974874,0.051767676767676775,0,0
1,0,0,0.07431340872374799,0.8,1.0,0.4,1.0,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.2,0.8,1.0,0.6000000000000001,0.4,0.6000000000000001,0.0,0.0,1,2
0,0,0,0.08582390953150243,0.6000000000000001,0.4,0.4,0.4,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,1.0,1.0,0.6000000000000001,0.0,0.0,1,2
1,0,1,0.1500403877221325,1.0,0.4,1.0,0.6000000000000001,0.8,1.0,0.4,0.8,0.4,0.8,0.5,0.4,0.6000000000000001,0.8,0.0,0.0,1,0
1,0,1,0.41276252019386106,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,0.8,0.75,1.0,1.0,1.0,0.0,0.0,0,1
1,0,1,0.04119547657512117,0.2,0.4,0.2,0.4,0.4,0.2,0.2,0.4,0.6000000000000001,1.0,0.25,0.2,0.4,0.4,0.0,0.001893939393939394,0,2
